stoe_name,user,rate,avg_rate,review,review_count
스시히로바,강준휘,1.0,1.0,"위생상태 + 서비스가 예전보다 상당히 안 좋아졌습니다. 이 곳은 제가 15년 전부터 자주는 아니지만 꾸준하게 방문한 곳 인데, 오늘이 마지막으로 방문하게 될 것 같아요.레일로 돌아가는 스시 위에 파리가 붙어있어 요리사분에게 잡으셔야할 것 같다고 말씀을 드렸는데, 죄송하다거나 미안 하다는 기색없이 능숙하게 파리채를 꺼내서 손님들 앞에서 파리를 잡으시더군요. 그 후로 나머지 음식들 예를 들어 메론 같은 경우는 초파리같은게 죽어있었어요. 전반적으로 위생 상태가 별로 좋지 않은 것 같습니다.음식점에 파리하나 없을수는 없지만, 매장에서 처리하는 방식이 너무 별로였어요. 별로 추천드리지않습니다. 오랫동안 방문했던 곳이라 좋아하는 곳이였는데 참 안타깝습니다.",1
스시히로바,LADY's SKY,5.0,5.0,오픈했을때부터 20년째 단골로 계속 가는데악평이 왜 이렇게 많은지 모르겠음..스시 웬만한 비싼거 셰프님한테 직접 서빙 받는것도 먹어봤는데가격대비 진짜 맛있고 퀄리티도 좋은데..일본에 살다온 친구들도 일본인들도 맛있다고 하는데..본점 말고 다른데는 맛이 좀 떨어지기는 하는데 여기 본점은 항상 만족하는데.. 금욜밤에 가면 먹고 싶은게 다 팔리고 없기도 해서 아쉬운 적도 있지만 오히려 정해진 양만 파는게 더 좋은거 아닌가..?불친절하다는데 다들 말이 많지는 않으시지만 불친절하다고 느낀적도 한번도 없는데..이해가 안됨..,1
스시히로바,Seriiiiii,4.0,3.6,전체적으로 괜찮은데 오도로 퀄리티가 갈때마다 다름,64
스시히로바,강성주,5.0,5.0,20년 단골맛집 강추합니다.,2
스시히로바,lys,1.0,2.7,예전부터 간간히 다녔던 회전초밥집인데 어째 코로나 이후 점점 서비스와 초밥의 질이 떨어져간다고 느끼는 사람이 많아지는거 같다,3
스시히로바,X-Kang,5.0,4.9,어릴 때부터 다녔던 곳이에요. 사시미도 싱싱하고 스시도 종류도 많고 맛도 좋습니다. 요즘은 미소시루 (장국)를 우동국물로 대체하는 곳이 많은데 장국 있어서 그것도 좋아요~,86
스시히로바,김,1.0,1.0,더러움,3
스시히로바,x,1.0,2.5,시간개념 없는곳 금방 나온다 하고 20분이 넘도록 안나오니 이건머 시간많이 널널한분들만 가시길,8
스시히로바,바람식객,3.0,3.8,특별하지는 않았음.,688
스시히로바,jelly,5.0,3.2,집앞이라 자주갔는데 이사해서도 여기만한곳이 없어서 차타고 찾아와서 먹어요.평점 왜 낮은지 이해안가요ㅜ다니면서 불친절하다 느낀적없고 스시 신선하고 퀄리티도 좋아요.튀김도 일식이라 맛나고 후식도 맛있어요.발렛되는것도 편하고요.,73
스시히로바,수지,1.0,2.3,분명 분홍인데 계산은 빨강으로그저 웃음만 나옵니다,3
스시히로바,自由,4.0,3.3,평점이 엄청 낮은데 초밥도 괜찮고 직원들도 친절함끝날무렵에 가면 좀 초밥 상태가 안좋을때가 가끔 있으니 5시정도에 가는걸 추천웨이팅 있으니 참고하세요,91
스시히로바,맛집탐방러,1.0,1.0,초밥을 만드시는 분들이 맨손으로 싱크대 배수구통을 비우신 후에 어떻게 손도 안 씻고 음식이 담긴 접시를 막 만질 수 있죠?먹다말고 이건 아니다 싶어서 그냥 나왔습니다.실수가 아니라 일상인 듯 너무 자연스러워서 놀랐습니다.,1
스시히로바,맛집헌터,1.0,3.3,서비스가 너무최악이네요가운데 주방에 팔타투있는사람은 계속 칭얼대고 포장이랑 홀 둘다 힘들다고그러고참치군함 시켰는데 참치 1pc에 8000원짜리 두개 줘놓고 죄송하단소리없이 그냥 “주세요” 이러고다신 안옵니다 맛도 그냥그러고 최악 다른곳가세요 :),7
스시히로바,.,3.0,3.1,ㆍ,16
스시히로바,권이삭,3.0,3.6,,523
스시히로바,룰루랄라,5.0,5.0,,22
스시히로바,hm,1.0,4.4,전화로 물었을때 9시 30분까지라고 해서 8시 30분에 와서 다시 얘기드렸더 손님이 많이 없어서 일찍 문을 닫으신다고 그냥 문닫으시네요,34
스시히로바,은하철도,4.0,3.9,가격대비 훌륭한 편이며 이정도 되는 회전초밥집은 거의 없다고 해도 될듯합니다.주말 웨이팅 긴편이니 그부분 감안하셔야 할듯,23
스시히로바,김현중,5.0,4.2,맛있어서 아무생각없이 뇸뇸하다가 조금 많이냈어요 ㅋㅋ 맛잇음!,21
스시히로바,러이,4.0,3.4,회전초밥 넘  맛있음~~,20
스시히로바,jiji,1.0,3.5,너무 별로였어요.. 먹을게 거의 없었어요,58
스시히로바,맛집유랑자,1.0,4.2,우니가 비려서 먹다가 토함,43
스시히로바,찹쌀,1.0,2.0,너무 불친절해요 그냥 불친절한게 아니라 너어어어어무 불친절해요 우니가 비려요 이렇게 비린 우니는 처음먹어봐요,2
스시히로바,뚜루뚜뚜,5.0,4.8,그냥 진짜 대박이에요 너무 맛있어요 존맛탱주방장님 ? 이랑 직원분들도 접시 집으면 데워다 드린다고 데워주시고 세심하게 신경써주시는 것 같아요,10
스시히로바,레이닉,4.0,3.4,,11
스시히로바,닮은살걀,1.0,4.1,옛날의 명성은 어디에..,160
스시히로바,hEllo,1.0,4.1,와우.... 진짜 너무 맛없고 다 말라비틀어짐. 진짜 충격적으로 맛이 없음. 먹고 기분이 다 나빠서 아직도 열받아 있는 상태. 같이 간 여자친구한테 너무 미안한 정도임. 이따위로 장사할 거면 당장 접으세요.,28
스시히로바,일침천사,1.0,2.4,매일같이 도로 무단점유하고 불법주차로 지나가는 사람들이 위험하게 차를 피해다니게 만드는 악덕업소,71
스시히로바,djambe55,5.0,3.7,,58
스시히로바,최지웅,1.0,1.0,초밥 만드는 직원 엄청 불친절하고 소바 최악중 최악,1
스시히로바,류 정석,1.0,3.0,가격대비 별로. 오토로 최저,2
스시히로바,(알수없음),3.0,3.5,가격대비 그저그럭,63
스시히로바,김지훈,2.0,3.6,,65
스시히로바,🐷,4.0,4.0,,273
스시히로바,나이스온,2.0,2.0,가격대비 그냥그냥,1
스시히로바,강대우,3.0,3.2,회전초밥,459
스시히로바,EUNMI,4.0,3.9,,30
스시히로바,미락여행,4.0,3.8,,499
스시히로바,김상욱,3.0,3.6,,302
서백자 간장게장,느린마을거북이,5.0,5.0,너무 맛있어요. 오랜만에 간장게장 잘 먹고 갑니다. 종종 오려구요.점심특선 간장게장,3
서백자 간장게장,주차마스터,5.0,3.5,첫입을 먹었을땐 맛잇네 두번째 먹었을땐 다른 간장게장 집이랑 비슷한거 같은데 ..? 뚜껑에 비벼서 김에 싸먹을땐 또와야지 했음,148
서백자 간장게장,소고기,1.0,2.5,,21
서백자 간장게장,여기저기,5.0,4.1,이정도면 간장게장 무형문화재 이런거 안하시나... 대박 맛있다. 혼자도 자주가는 편. 양념게장은 간장게장에 양념 올라가는 정도. 다른메뉴도 넉넉할때 먹어봤는데 맛있음.,36
서백자 간장게장,이수민,2.0,4.0,,9
서백자 간장게장,song,5.0,3.5,비리지않고 맛있음,23
서백자 간장게장,윤지은,5.0,4.2,다시 먹고 싶은 맛! 반찬도 정갈해요,21
서백자 간장게장,유현주,5.0,4.6,존맛..,136
서백자 간장게장,코리,5.0,4.1,존맛탱이엇네요. 통영가서 먹은 것 만큼 맛있는듯.덜 짜고 덜 달아서 안남기고 다 먹었습니다.인간적으로 이런집은 다른 알바쓰는 쭉정이랑 다르게 오래가야 한다고 생각해서...보통은 리뷰 잘 안 남기는데 하나 남겨봅니다.,7
서백자 간장게장,조석근,3.0,4.2,"맛있음. 밥값이 2천원차량 발레비용 별도맛은 있는데, 썩 기분이 좋지는 않네",342
서백자 간장게장,의식의흐름대로리뷰씀,5.0,3.7,"혼자갔는데도, 직원분들 엄청 친절하시구맛도 정말 좋았습니당ㅎ식당 내부도 커서 쾌적해용…서백자 할머니? 백발이 다 되시도록 일하시는데 그래서 그런지 더욱 맛도 있고 믿음이 가네용ㅎ",29
서백자 간장게장,아름다운인생,5.0,5.0,3년째회사직원들 점심먹고있는곳저녁 회식하는곳 한번가면 다른곳은 안가는곳음식은 약이자 복임으로 병원보다 까탈스럽게 골라서 선택한곳1.음식맛 최고에요(남도음식중 최고진미)2.식재료품질 최상품에요 (계절 제철 원산지 주인직접공수)3.서비스  품위있어요 (주인가족들이 지성인예요)4.주방 청결해요 (사장님직접위생관리)5.홀ㆍ방 넓고 아늑해요(넓고정갈해요)6.주차장 넓어요 (찾기쉽고 주차편해요)7.가성비 좋아요 (점심 저렴ㆍ저녁 옛날가격에요)미리예약하시면 바쁠때 섬세한 서비스 받으실수있어요~,5
서백자 간장게장,톰톰,2.0,2.5,게가 많이 비려서 중간엔 먹기 힘들었어요 식전 호박죽이랑 식후 오미자차가 제일 맛있었어요 .. 둘이서 십삼만원 넘게 나왔는데 다른곳갈걸 후회중,47
서백자 간장게장,정태,4.0,3.8,맛있어서 좋긴 한데 밥 따로 계산하는 건 선넘음… 차라리 밥 가격도 게장 가격에 추가했으면 좋았을 듯,25
서백자 간장게장,이현지,4.0,4.7,,23
서백자 간장게장,조현영(ZeroCho),5.0,4.5,간장게장 양념게장 다 맛나요~~,31
서백자 간장게장,S케이,5.0,4.2,우리에겐 역대급 간장게장집 이였습니다.바쁘지 않는 시간대에 오니 분위기 있는 음악들으며 식사할수 있었습니다.꼭 다시 오고 싶습니다.반찬도 맛있었습니다.,6
서백자 간장게장,so,5.0,4.5,완전 추천해요 분위기도 맛도 좋습니다 어른들도 좋아하실 곳입니다,17
서백자 간장게장,오기,5.0,1.8,엄청 열심히 사장님과 아드님??으로 보이는분이 열심히 일하시는데 아직?? 체계가 안잡혀서인지 음식 나오는 시간은 오래 걸렸어요.근데 게장맛집 찾아서 행복했어요.밑반찬도 다 맛났고 아구찜도 시켰는데 그것도 맛났어요.룸예약했는데 실수가 있었지만 타이밍 맞아서 룸들어갔는데 빈대떡 서비스 주셨는데 저는 안먹어서 맛은..ㅋ 그냥 빈대떡 맛이라고 해서 안먹음ㅋ조만간 다시갈듯합니다!!,38
서백자 간장게장,bfy52,4.0,3.9,,32
서백자 간장게장,김도순,5.0,5.0,제맛 간장게장,6
서백자 간장게장,Y,5.0,4.6,첨에 넘 맛있어서 또 와도 또 맛있고… 여기로 정착할 것 같은 느낌 … 기본 큰 간장게장에 양념게장 비빔밥 추가해서 나눠먹으면 딱 좋아요 ☺️,10
서백자 간장게장,뷘뷘,5.0,3.9,간장게장 안짜고 너무 맛있는데요?반찬도 조미료맛 안나고 정갈하네요,56
서백자 간장게장,심새,3.0,4.1,음식은 맛있었어요,36
서백자 간장게장,캥,5.0,5.0,,6
서백자 간장게장,지석열,5.0,5.0,,1
서백자 간장게장,박준우,5.0,5.0,굳,1
주)봉산집,빵글이 김진수,1.0,2.9,"수요미식회,맛있는녀석들,인스타그램 유명맛집..친구가 봉산집에 갈래 ? 라고  물어본다면    돈을 하수구에 버리는게 더 이득일수 있음.",146
주)봉산집,미라보,1.0,3.7,고기가 더 필요하면 손님이 어련히 알아서 추가 주문할까요.. 테이블 마다 부담 주면서 고기 더 안하냐고 강매하는 모습에 다시는 가고 싶지 않아요. 갈때마다 같이 간 손님 앞에서 얼마나 무안하던지.,91
주)봉산집,변태일,5.0,4.1,,7
주)봉산집,김성원,5.0,5.0,,7
주)봉산집,주형중,1.0,1.0,,1
주)봉산집,노메,1.0,3.4,"음식,서비스,위치,가격..이문제가아닙니다주차관리원ㅡ이전젊은사람은안그랬는데바뀌어서,불친절서비스마인드제로..마이너스무한플러스심지어식사후,고객이차안에있는데도주차비별도요구인상쓰고소리높이고이제는무서워서절대안갑니다못갑니다",5
주)봉산집,이경태,5.0,5.0,,7
주)봉산집,이호석,4.0,4.5,,2
주)봉산집,씽씽,1.0,2.9,우리동네 이런 뭐같은 집이 있었다니ㅋ한우 차돌박이 역사상 최고로 후진 퀄리티.고기 불판에 올리자마자 순식간에 5분의 1로 줄어드는 마법 ㅋㅋㅋ 삼각지도 이런 마법은 없었어.참고로 두깨가 얇아서 그런거니 양이 작아 보여도 예전의 두깨로 돌려놓으시길.,399
주)봉산집,아니근데,5.0,4.2,오늘 후기 몰아쓰는 날.아니 여기 후기 왜 이럼? ㅋㅋㅋ. 카카오맵 후기는 대체로 막 쓰는 경향 있네.부모님이랑 다니던 맛 집.원래 삼각지로 가다가 삼성점이 가까워서 삼성점으로 가는데 여기 양배추는 왤케 매번 달고 맛나요? 신기함.고추장에 찍어 먹으면 꿀 맛.그리고 차돌 최고고 차돌 된장 찌개에 파 팍팍 넣고 끓으면 ㅈㅁㅌ. 이모님들 불친절 하다고 느낀적 없음. (근데 뭐 이건 개인적인거고 사람도 다를 수도 있으니)근데 좀 비쌈.,5
주)봉산집,愼泛,1.0,3.4,사장이 건물주가 아니라면 진작 망해서 없어졌을 식당,178
주)봉산집,여니,1.0,1.0,최악 맛있게 먹고 엄마랑 같이 배탈나고 장염까지 걸려서 응급실 입원에 연락할만해서 연락했더니 10년장사 동안 이런 손님 없었다고 끓여 먹는데 뭐가 문제 있냐 이런 대응. 근처 사는데 사과를 바란건데 정말 손님 응대 태도 별로;,2
주)봉산집,.,1.0,1.0,최악이어여. 맛도 영~카운터 사장인지 종업원인지 불친절해요.,1
주)봉산집,Aquilina,1.0,1.0,별로,1
주)봉산집,밈,1.0,1.0,,2
주)봉산집,WD,5.0,3.7,,7
주)봉산집,NK,1.0,1.0,,2
주)봉산집,성주완,4.0,4.6,,186
주)봉산집,오영오,4.0,3.8,,93
주)봉산집,하운,5.0,4.1,맛은 있다!!!!!!!! 가격은 사악하다 ㅠㅠㅠㅠㅠㅠ,17
주)봉산집,...,1.0,1.0,완전 별로에요..... 집에서 해먹는 음식이랑 같아요 고기도 냉동인거 같고 서빙은 너무 불친절하고 돈이 너무 아깝네요왜 유명한지 모르겠어요 본점은 안가보고 삼성역 근처 지점만 와서 먹어봤는데 전 정말 가격대비 1점도 주고 싶지 않습니다.,6
주)봉산집,Ray,3.0,3.6,,29
주)봉산집,민택근,4.0,3.7,,377
주)봉산집,미락여행,4.0,3.8,,499
주)봉산집,Alex,4.0,3.3,개인적으로 본점이나 여기나 맛은 같습니다. 본점보다 청결하고 일 하시는 이모님들이 친절하고 특히 안경쓴 이모님 젊어 보이시던데 엄청 잘 챙겨주세요.두당 4인분씩 먹다보면 몇인분을 먹었는지 모를정도로 엄청 먹습니다. ㅋㅋㅋ 여러분점중 이곳이 젤 괜찮은듯합니다. 주차도 그렇고요. 좀 그런거 남자분은 일 안하고 시키기만 하던데 물어보니 사장은 아니더라고 하던데...여자한테 너무 무거운 불판 들게하면 좀 글치요. 전 항상 팁 드리고 옵니다. 얼마나 맛있게 먹고 나오던지... 그런데 양이 좀 적은거 같아요.,202
주)봉산집,레만인,3.0,3.3,본점 보다는 못해도 차돌배기는 역시 봉산집,190
주)봉산집,marco,4.0,3.7,,101
주)봉산집,박진현,3.0,3.3,"음식은 맛있다. 그런데 분위기랑 음식이 약간 밸런스가 안맞는 느낌. 여기 음식은 차돌박이의 기름기와 된장찌개의 감칠맛이 포인트. 어떻게 보면 불량식품같은 맛인데, 그에 비해 식당 분위기는 등심 먹는 집같다고 해야하나.. 삼각지본점에 비해서 점수는 짜게 줄 수 밖에..",435
주)봉산집,강대우,4.0,3.2,차돌박이,459
주)봉산집,조문근,4.0,3.5,차돌박이와 된장찌개 맛있음.,128
국민한우집 삼성역점(구 칠프로칠백식당 포스코점),ㅎㅎ,5.0,2.3,가성비 넘치는 소고기와 냉면까지 찐맛집 인정입니다,3
국민한우집 삼성역점(구 칠프로칠백식당 포스코점),그리너리,5.0,2.9,삼성동 한우맛집이에요 자리도 넓고 쾌적하고요무엇보다 고기질이 좋아서 입에서 살살녹음,78
국민한우집 삼성역점(구 칠프로칠백식당 포스코점),박주현,5.0,5.0,"남편이 여기 고기질이 너무 좋다고 한참을 감탄하네요 ㅎㅎ 둘이서 갔는데 거의 18만원어치 먹은 거 같아요,, 둘 다 대식가이긴 한데 이렇게까지 맛있을 줄은 🥹ㅋㅋㅋㅋ 냉면도 시원하고 슴슴하고 잘어울립니다잉🩷",1
국민한우집 삼성역점(구 칠프로칠백식당 포스코점),호이호이,5.0,3.3,"친구추천으로 다녀왔는데요~! 한우 꽃등심 넘나 맛있게 잘 먹고왔어요~! 고기넘나 맛있고, 직원분도 친절하시고 냉면까지 완전 쫄깃탱글하니 맛있더라구요~!!!삼성역 맛집 찾고계시면 완전 추천할게요~!!",4
국민한우집 삼성역점(구 칠프로칠백식당 포스코점),SEoKYung,5.0,5.0,한우모듬 등심/추리/갈비살 삼성동에 있는 한우맛집 가성비가 좋음!!!그리고 매우 친절하심~ 차돌된장찌개눈 엄청 푸짐함 또 다시 소주 1병각.. 다른 메뉴도 다 먹어 보고 싶내요,1
국민한우집 삼성역점(구 칠프로칠백식당 포스코점),오룡도사,5.0,4.9,삼성동 한우 맛집답게 고기 질도 좋고 친절해서 단체회식하기 너무 좋네요.,12
국민한우집 삼성역점(구 칠프로칠백식당 포스코점),김예림,5.0,5.0,"회사 회식으로 방문했습니다. 사장님, 직원분들의 서비스도 좋았고, 최고급 토종한우를 합리적인 가격에 맛볼 수 있는 곳이라 또 가고 싶네요. 삼성역 맛집 인정👍🏻",1
